순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
279,9788958561026,2890028,변신,"9,450원",520원,"프란츠 카프카 저/박환덕,김영룡 공역",인디북,"프란츠 카프카의 작품 『변신』에서는 과 가 수록되었다. 왜곡되고 부조리한 제도에 의한 희생양을 그려 사회와 개인의 욕구가 일치 않는 세계는 불합리할 수밖에 없다는 것을 보여준다.

의 주인공 그레고르는 세일즈맨으로, 부모님의 빚을 갚기 위해 열심히 일하며 가족의 생계를 꾸려 나가고 있었다.  외판 업무는 짜증스런 일이었지만, 그레고르는 자신의 희생이 가족들에게 행복과 만족을 가져다준다고 굳게 믿고 있었다. 그러던 어느 날 아침, 그는 흉측한 벌레가 되어 버린다.",2,국내도서-소설/시/희곡
280,9791190669580,129397405,데미안 (스페셜 에디션 홀로그램 은장 양장본),"13,500원",750원,헤르만 헤세 저/이미영 역/김선형 해설,코너스톤(도서),"헤르만 헤세의 대표작 《데미안》의 스페셜 에디션 홀로그램 은장 양장본!
자기 자신을 찾아 헤맸던 한 어린 영혼의 치열한 여정을 그리다.

헤르만 헤세의 ‘영혼의 전기’로 소개되는 《데미안》은 깊이 있는 정신분석과 자기 탐구로 가시밭 같은 자아 성찰의 길을 섬세하게 그려낸 그의 대표작이다. 헤르만 헤세의 자전적 소설 《데미안》은 신비로움을 간직한 홀로그램 박을 입혔고, 책배 3면에는 홀로그램 은장을 적용해 고급스러움과 소장성을 높였다.

평화와 질서가 있는 밝은 세계에 살던 싱클레어는 불량소년 프란츠 크로머에게 거짓말을 했다가 지속해서 돈을 빼앗기고 괴롭힘을 당한다. 자신이 금지된 어두운 세계에 발을 들인 것에 괴로워하는 싱클레어를 신비로운 전학생 막스 데미안이 구해 주고, 카인과 아벨, 선과 악, 빛과 어둠 등 지금까지 의심 없이 받아들였던 이원적인 종교관을 새롭게 해석하도록 이끌어준다.",1,국내도서-소설/시/희곡
281,9791191349870,121913869,젊은 베르테르의 슬픔,"10,800원",600원,요한 볼프강 폰 괴테 저/변학수 역,미래지식,"1774년, 출간되자마자 유럽을 뒤흔들며 선풍적인 인기를 끈 소설, 『젊은 베르테르의 슬픔』은 가슴을 파고드는 절절한 이야기로 지금까지도 수많은 독자에게 읽히고 있다. 서간 소설인 이 소설은 베르테르가 자신의 이야기를 빌헬름이라는 친구에게 편지를 쓰는 식으로 이어간다. 편지글을 읽다 보면 독자들은 베르테르가 마치 자신에게 편지를 쓴 것과 같은 기분을 느끼며 점점 소설 속으로 빠져들게 된다. 

괴테가 직접 겪은 일들을 바탕으로 구성된 이 소설의 주인공은 대부분이 괴테가 살면서 만나고 관계 맺은 실존 인물들이다. 또한, 연애 소설을 표방하는 이 내용을 조금만 더 깊이 있게 들여다보면 당시 계급과 신분 사회였던 독일의 현실을 은연중에 비판한 괴테의 의도도 엿볼 수 있다. 또한 실제 독일에 가면 소설의 배경이 되는 베츨라어를 방문할 수 있고, 그곳에 남아 있는 로테 하우스도 볼 수 있다.",2,국내도서-소설/시/희곡
282,9788930040891,107888488,특성 없는 남자 1,"16,200원",900원,로베르트 무질 저/신지영 역,나남,"로베르트 무질의 대표작 국내 최초 완역!
『율리시스』, 『잃어버린 시간을 찾아서』에 이은 20세기 문학의 정수

로베르트 무질(1880～1942)의 유작이자 대표작인 『특성 없는 남자』는 미완성임에도 『율리시스』, 『잃어버린 시간을 찾아서』와 더불어 20세기 문학의 정수로 꼽히는 걸작이다. 무질은 제1차 세계대전이 일어나기 전 사람들이 처해있던 파편화된 사회의 시대정신을 예리하게 분석했다. 모든 것이 기술과 통계로 설명되는 시대와 실존의 위기를 마주한 개인들은 여러 민족으로 분열된 국가에서 정체성을 잃은 사람들의 모습으로 재현되었다. 외부에서 주어지는 특성들과 자신을 동일시하지 않는 ‘특성 없는 남자’ 울리히는 완성되어 주어진 세상을 거부하며 ‘나의 삶’을 살기 위해 끊임없이 기존의 삶과는 다른 삶의 가능성을 모색한다. 이러한 문제의식은 작품의 형식에도 반영되었다.",2,국내도서-소설/시/희곡
283,9791157955725,97028047,데미안 스페셜 에디션,"10,800원",600원,헤르만 헤세 저/서상원 역,스타북스,"세계의 모든 10대 20대가 가장 많이 읽는 책!!

한 권으로 읽는 헤르만 헤세의 대표작 소설과 시
BTS 앨범의 콘셉트 데미안과 영혼의 시 100선!

“내 속에서 솟아 나오려는 것, 바로 그것을 나는 살아보려 했다.
왜 그것이 그토록 어려웠을까?”

영혼이 담긴 헤르만 헤세의 이 말은 데미안의 첫 구절에 나오는 철학적인 성찰로 작품의 근간을 이룬다. 이 작품은 나로부터 시작하여 나를 향하는, 한 존재의 치열한 성장의 기록이다. 진정한 자아의 삶에 대한 추구의 과정이 성찰적으로 또 상징적으로 그려져 있다. 이를 통하여 헤세는 “한 사람 한 사람의 삶은 자기 자신에게로 이르는 길”이며 누구나 나름으로 목표를 향하여 노력하는 소중한 존재임을 상기시킨다.",2,국내도서-소설/시/희곡
284,9788976043221,33139436,글루미 선데이,"10,800원",600원,니크바르코프 저/최다경 역,문예춘추사,"영화 『글루미 선데이』의 원작소설
올가을, 그 노래가 다시 한 번 울려퍼진다!

「우울한 일요일의 노래」는 1935년 헝가리 가수 레죄 세레스가 작곡한 곡으로, 당시 전 세계의 수많은 젊은이들이 이 노래를 듣고 자살했다는 소문 때문에 ‘자살의 노래’라는 오명을 쓰게 되었다. 그 후 빌리 홀리데이 등 많은 가수들이 이 노래를 리메이크하여 부름으로써 유명세를 탔다. 어렸을 때부터 이 노래에 매료된 닉 바르코프는 1988년 이를 모티브로 부다페스트에서 레스토랑을 운영하는 유대인과 작곡가, 그리고 나치 여단장에 대한 이야기를 소설로 출간했다. 

이 이야기는 독일의 헝가리 점령 시대를 배경으로 하지만, 과거와 현재를 오가는 인물 간의 집요한 대화 방식으로 현대를 아울러 묘사한다. 등장인물의 대부분이 2차 대전 후 독일 연방 공화국에서 요직을 차지하는 반면, 유대인 탄압에 대한 과거 문제는 문제시되지 않았다는 사회비판을 담고 있다.",1,국내도서-소설/시/희곡
285,9788952200709,239564,요셉과 그 형제들 6,"16,200원",900원,토마스 만 저/ 장지연 역,살림출판사,"창세기 40장에서 50장까지의 내용을 그려낸 이 부분에서 요셉은 높이 올라가고, 꿈에도 그리던 아버지와 형제들을 만나게 된다. 그들이 이집트까지 온 까닭은 무엇일까? 현명한 자 요셉의 뛰어난 정치 수단과 스스로의 잘못도 인정하고 자신을 팔아 치운 형제들을 용서해 주는 이야기는 한편의 감동을 연출하는 대목이 될 것이다. 그토록 그리던 아들 요셉의 품에서...",2,국내도서-소설/시/희곡
286,9791192667614,133305367,콜리니 케이스,"15,030원",830원,페르디난트 폰 쉬라흐 저/편영수 역,마르코폴로,"* 파이낸셜 타임즈, 올해의 책
* 뉴욕 타임즈, 올해의 책
* 가디언, 오늘의 책
* 슈피겔, 올해의 책
* 월스트리트저널, 올해의 책
* 엘르 북 리뷰, 추천도서
* 로스앤젤레스 북 리뷰, 추천도서
* 커커스 북 리뷰, 추천도서
* 미국과 독일에서 50만 부가 팔린 초대형 베스트셀러

역사의 법정에 서다. 글로리의 박연진처럼 콜리니도 사적 복수를 감행했다

베를린의 한 호화 호텔에서 마이어 그룹의 오너인 85세의 한스 마이어가 잔인하게, 겉보기에 아무런 이유 없이 살해된다. 살해범인 파브리치오 콜리니는 경찰에 자수하지만 범행 동기를 밝히지 않는다. 콜리니의 살인 행위는 사이코패스의 이유 없는 행동처럼 보인다. 

페르디난트 폰 쉬라흐의 소설 「콜리니 케이스」는 제2차 세계대전 중에 이탈리아에서 나치 장교로 복무했던 독일의 대표적인 기업가 한스 마이어 살해 사건을 다룬다. 갓 변호사가 된 카스파르 라이넨이 이 사건의 국선변호사로 선임된다.",2,국내도서-소설/시/희곡
287,9791191200898,123904484,수레바퀴 아래서,"7,920원",440원,헤르만 헤세 저/김영진 역,자화상,"경쟁에 지쳐 자신을 잃어버린 이들에게 위로가 되는
헤르만 헤세의 자전적 소설!

“어쨌든 흥미를 가지고 공부하다가 무엇 때문에 갑자기 열기가 식어버렸는지 궁금하군. 혹시 몸이 불편한 데가 있는 것은 아닌가?”
“아닙니다.”
“매일 숙제가 너무 많아서 그런가?”
“아닙니다. 결코 그래서가 아닙니다.”
“그렇다면 정말 모르겠군. 하여튼 문제가 있기는 할 텐데. 앞으로 노력하겠다고 약속해주겠나?”
한스는 교장이 내미는 손에 자기의 손을 얹었다. 교장은 엄숙하면서도 온화한 눈길로 그를 바라보았다.
“그럼 됐어. 피곤하지 않도록 해야지. 그러지 않으면 수레바퀴에 깔리게 될 테니까.",1,국내도서-소설/시/희곡
288,9791155814949,110423462,젊은 베르테르의 슬픔,"11,520원",640원,요한 볼프강 폰 괴테 저/강명순 역 ,윌북(willbook),"-  단테, 셰익스피어와 함께 세계 3대 시성으로 불리는 괴테의 첫 소설 『젊은 베르테르의 슬픔』
-  이루어질 수 없는 연인, 사랑의 열병을 앓는 청춘을 위한 연서
-  ‘질풍노도의 시대’를 이끌었던 젊은 괴테의 생동하는 문장

이루어질 수 없는 사랑에 고뇌하다 끝내 스스로 생을 마감하는 베르테르의 이야기를 그린 『젊은 베르테르의 슬픔』은 대문호 괴테가 스물다섯 살에 쓴 첫 소설이다. 250년 전 소설임에도 현대인의 공감과 유대를 불러오는 내용과 믿기지 않을 정도로 풍부한 감수성이 돋보이는 아름다운 문체로 쓰인 희대의 명작이다. 당대 ‘베르테르 신드롬’이 왜 생겨났는지 단박에 알 수 있을 만큼 흡입력이 뛰어난 작품으로, 간단한 플롯이 어떻게 깊은 감동으로 남을 수 있는지 잘 보여준다. 작품 속에서 베르테르가 즐겨 입던 노란색 조끼와 푸른색 연미복이 당시 젊은이들 사이에서 선풍적인 인기를 끌었으며, 모방 자살까지 행해졌다. ",1,국내도서-소설/시/희곡
289,9788937429699,91892892,제복의 소녀,"9,720원",540원,크리스타 빈슬로 저/박광자 역,민음사,"성장의 갈림길, 질풍노도에 사로잡힌 상처투성이 영혼
엄숙한 여자 기숙 학교, 푸른 교복 아래 감춰진 소녀들이 사랑과 상실 

20세기 초, 연극과 영화, 소설 등 다양한 매체를 넘나들며 예술의 지평을 확장하고, 레즈비언 문학의 새로운 가능성을 보여 준 선구적 작가, 크리스타 빈슬로의 장편 소설 『제복의 소녀』가 민음사 쏜살 문고로 출간되었다.

소설 『제복의 소녀』에서는, 영화와 희곡이 의도적으로 삭제한 주인공 마누엘라의 성장 과정, 모녀 사이의 절절한 사랑, 가정의 상실, 최초의 동성애적 끌림 등을 세밀하게 살펴볼 수 있다. 독일 장교 가정의 막내딸로 태어난 마누엘라는 부모와 형제, 모두의 사랑 속에 행복한 유년 시절을 보내다. 그러나 아버지의 좌천으로 가세가 기울고, 큰오빠와 어머니가 차례로 세상을 떠나며 심각한 상실감을 경험하게 된다.",2,국내도서-소설/시/희곡
290,9788932035079,71737601,파우스트 박사 1,"13,500원",750원,토마스 만 저/김륜옥 역,문학과지성사,"카프카, 헤세와 함께 독일 현대문학의 3대 거장이며, 니체, 쇼펜하우어, 바그너, 괴테의 뒤를 잇는 ‘독일 문화의 계승자이자 전파자’로 일컬어지는 토마스 만의 말년의 대작 『파우스트 박사Doktor Faustus』가 문학과지성사 대산세계문학총서 152~53번째 권으로 출간되었다. 

평범한 인문학 교수인 차이트블롬은 오만하고 냉정한 천재 작곡가 레버퀸의 곁을 평생 동안 무조건적인 애정으로 지켰다. 그러나 이제 차이트블롬은 혼자 남아 음악적으로는 빛났으나 개인으로서는 비극적이었던 친구의 삶을 회고하며 전기를 남긴다. 어린 시절부터 음악에 남다른 재능을 보인 레버퀸은 24년간 거의 광적인 자기 몰두로 천재적인 작품을 남긴다.",1,국내도서-소설/시/희곡
291,9788972756330,9489002,환상동화집,"9,900원",550원,헤르만 헤세 저/홍성광 역,현대문학,"『환상동화집』은 헤세 연구자인 풀커 미헬스가 헤세의 동화 작품 중 20편을 정선하여 독일의 주어캄프Suhrkamp 출판사에서 펴낸 『동화집』에 실린 작품들이다. 본서에서는 헤세가 동화라고 지칭했으며, 헤세가 사랑했던 민담 형식으로 표현된 환상성 가득한 창작동화 「난쟁이」를 첫 작품으로, 도가 사상의 영향이 느껴지는 「시인」 「피리의 꿈」 「아이리스」, 전쟁에 반대하고 비폭력주의를 옹호하는 「다른 별에서 온 이상한 소식」 「유럽인」 「제국」, 보편적인 가치에 대한 교훈적 내용을 담은 「아우구스투스」 「팔둠」 등이 실려 있다. 

헤세의 동화들은 현실을 마법화하여 보여줌으로써 우리들에게 잃어버린 유년 시절의 마법적인 요소들을 회복시켜준다. 특히 헤세의 동화 속 주인공들은 헤세 자신, 혹은 우리 내부의 본래적인 자아로, 인간 되기라는 험난한 도정을 헤쳐 나가는 모습을 보여준다. 즉 헤세의 동화들은 궁극적으로 내면의 무의식 세계를 탐구하고 이로 인한 자기 발견의 길을 다루고 있다.",1,국내도서-소설/시/희곡
292,9788949707495,5221628,데미안 / 지와 사랑 / 싯다르타,"13,500원",원,헤르만 헤세 저/송영택 역,동서문화사,"방랑하는 자의 운명을 지닌 세계시민

‘내 친구는 누구인가? 대양의 상공을 헤매는 철새, 파선한 뱃사람, 양치기 없는 양의 무리…….’ 탈선한 사람의 마음을 잘 나타내는 고백이다. 영원한 방랑자, 세계의 시민 헤르만 헤세는 탈선한 인간이자 규범을 벗어난 낙오자, 아웃사이더로서 태어난 인물이었다. 모진 현실 속에서 상처 입은 여린 소년은 이러한 절망이, 신이 그를 ‘죽이기 위해서가 아니라 새 생명을 불러일으키기 위해서’라고 믿었다.",1,국내도서-소설/시/희곡
293,9788932403489,3289056,빌 헬름 텔,"9,000원",500원,프리드리히 폰 쉴러 저/이재영 역,을유문화사,"오스트리아의 폭정에 맞선 빌헬름 텔과 스위스 민중의 투쟁
쉴러 전공자에 의한 충실한 번역과 깊이 있는 해설

14세기 있었던 스위스 민중 봉기를 배경으로 한 『빌헬름 텔』은 괴테와 함께 독일 고전주의 문학의 최고봉을 이룬 쉴러의 생애 마지막 작품으로, 평생 ‘자유’를 화두로 삼은 그의 사상적 지향성과 작가로서의 역량이 가장 잘 드러난 것이다.",1,국내도서-소설/시/희곡
294,9791170400271,91128721,파란꽃,"11,700원",650원,노발리스 저/김주연 역,열림원,"『파란꽃』은 독일의 낭만파 시인 노발리스의 장편소설로, 출간된 이래 독일뿐 아니라 전 세계적으로 꾸준히 사랑받고 있는 작품이다. 1802년 발표된 이 소설은 제1부 기대와 제2부 실현 그리고 루트비히 티크의 속편으로 구성되어 있으며, 작가가 집필 도중 세상을 떠나면서 끝을 맺지 못한 채 미완의 작품으로 남게 되었다. 19세기 낭만주의 문학의 대표작으로 평가받는 이 소설은 독일의 전설 속 시인 하인리히 폰 오프터딩겐을 주인공으로 내세우고 있다. 소설은 하인리히의 신비한 꿈으로 시작하며, 그는 꿈속에서 본 파란꽃을 찾기 위한 여정에 올라 광부, 은둔자 등 많은 사람을 만나 갖가지 경험을 한다. 그리고 여정의 끝에서 마틸데와 사랑에 빠지며 인간과 자연과 신을 통달하고 위대한 시인으로 거듭난다. 『파란꽃』은 현실과 꿈, 초현실적 환상의 세계가 어우러진 작품으로, 중세를 배경으로 기독교와 동방 문화, 태고시대와 알 수 없는 미래가 공존하며 이야기가 전개된다.",1,국내도서-소설/시/희곡
295,9791186998410,30586782,소송,"7,110원",390원,프란츠 카프카 저/이미선 역,부북스(BooBooks),,2,국내도서-소설/시/희곡
296,9788952200693,239561,요셉과 그 형제들 5,"16,200원",900원,토마스 만 저/ 장지연 역,살림출판사,"창세기 40장에서 50장까지의 내용을 그려낸 이 부분에서 요셉은 높이 올라가고, 꿈에도 그리던 아버지와 형제들을 만나게 된다. 그들이 이집트까지 온 까닭은 무엇일까? 현명한 자 요셉의 뛰어난 정치 수단과 스스로의 잘못도 인정하고 자신을 팔아 치운 형제들을 용서해 주는 이야기는 한편의 감동을 연출하는 대목이 될 것이다. 그토록 그리던 아들 요셉의 품에서...",2,국내도서-소설/시/희곡
297,9791173075414,140075173,데미안 + 헤르만 헤세 세트,"30,600원",원,"베른하르트 첼러,헤르만 헤세 저/박광자,이인웅 역",지식을만드는지식,"불멸의 고전 ‘데미안’을 마침내 알게 된다

『데미안』 완벽한 공감과 입체적 이해 위해 해설만 129쪽 실었다
『헤르만 헤세』 영혼의 일대기, 데미안의 참고서이자 해답지

헤르만 헤세의 대표작 『데미안』이 『헤르만 헤세』 전기와 함께 묶음 출판됐다. 지식을만드는지식이 이번에 발간한 『데미안』은 다른 판본에 비해 두 배 가까운 분량으로 심층 해설만 129쪽에 달한다. 『헤르만 헤세』 전기도 국내 유일한 것으로 독일의 저명한 문학사가 베른하르트 첼러가 헤세의 편지와 일기, 문서 등을 바탕으로 그의 일생을 생생하게 복원해 냈다.

헤르만 헤세의 작품은 소설로 쓴 자서전이라 불러도 손색없을 만큼 자전적 성격이 강하다. “자화상이며 자아 분석이며 자기 자신과의 부단한 토론”인 헤세의 작품을 온전히 이해하려면 그의 생애를 필수 관문으로 거쳐야 한다. 국민 필독서라 할 만한 『데미안』을 제대로 느끼고 공감하기 위해서는 헤세의 삶을 이해할 필요가 있다.",3,국내도서-소설/시/희곡
298,9788976828699,129120045,변신·어느 개의 연구,"9,900원",110원,프란츠 카프카 저/조원규 역,그린비,"「그린비 도슨트 세계문학」은 철학과 인문학의 시각을 빌려 세계문학의 고전을 읽었다. 하여 저마다의 읽기가 수없이 많은 갈래를 만들고, 거기서 수없이 많은 세계가 생길 수 있도록, 그래서 우리의 세계가 단지 밈으로 축소되지 않도록 「그린비 도슨트 세계문학」이 손 내민 것이다. 물론 이것은 단지 하나의 문일 뿐이다. 그 문턱을 넘을 수 있도록 도와줄 도슨트가 내미는 손을 독자는 이제 잡으면 된다.

「그린비 도슨트 세계문학」 여섯 번째 권으로 출간된 프란츠 카프카의 『변신?어느 개의 연구』에서 도슨트 이진경은 답을 지우거나 아무 답도 제시하지 않고 끝나버리는 카프카의 소설들이 말하는 바가 무엇일지 얘기한다. 카프카는 닫힌 세계를 살아가는 인물들의 삶을 역설과 익살로 묘사함으로써 세계를 비판하며, 세계에 저항하고 투쟁했다.",2,국내도서-소설/시/희곡
299,9788952246608,111746895,마의 산 2,"11,700원",650원,토마스 만 저/진형준 역,살림출판사,"드높은 예술성과 정신성으로 대중의 선택을 받은 『마의 산』

한스 카스토르프는 베르크호프 요양원에 사촌인 요아힘을 방문하기 위해 3주 예정으로 왔으나 환자로 머물게 된다. 그곳에서 자신을 ‘인생의 걱정거리 자식’이라 칭하며 가르침과 깨우침을 주는 세템브리니, 그와 대립을 이루며 논쟁을 펼치는 나프타를 만나게 된다. 이들과 시간을 보내며 7년간을 지내다 제1차 세계대전 참전으로 인해 지상으로 내려오며 끝맺는다.",2,국내도서-청소년
300,9788952243904,111746884,마의 산 1,"11,700원",650원,토마스 만 저/진형준 역,살림출판사,"드높은 예술성과 정신성으로 대중의 선택을 받은 『마의 산』

20대 초반의 ‘겸손한’ 젊은이 한스 카스토르프가 스위스 다보스에 있는 베르크호프라는 요양 시설을 찾는 것으로부터 시작한다. 그는 폐결핵으로 그곳에서 요양하고 있는 사촌 요아힘을 방문할 겸 자신도 잠시 휴양을 하기 위해 3주 예정으로 그곳을 찾아간다. 그런데 그는 예정된 3주 뒤에 그곳을 떠나지 못한다. 그도 환자가 되어 그곳에 머물게 되는데…….",2,국내도서-청소년
301,9788952738646,74415773,올가,"13,320원",740원,베른하르트 슐링크 저/김재혁 역,시공사,"현대 독일 문학을 대표하는 작가 베른하르트 슐링크의 신작 장편소설 『올가』가 시공사에서 출간되었다. 독일어권 소설로는 최초로 ‘뉴욕타임스 1위’ 기록을 세운 작가의 신작답게 출간 즉시 독일 시사주간지 『슈피겔』 베스트셀러에 오르며 화제가 된 작품이다. 슐링크 특유의 고요하고 냉정한 문체로 그려지는 비밀스러운 연인의 평생에 걸친 사랑, 이들의 이야기를 전하는 소년, 마지막에 밝혀지는 가슴 아픈 진실 등이 세계적인 스테디셀러 『책 읽어주는 남자』에 비견되며 큰 사랑을 받았다. 하지만 이 작품을 가장 인상적으로 만드는 것은 바로 제목이기도 한 주인공 ‘올가’의 삶 그 자체라고 할 수 있다.",2,국내도서-소설/시/희곡
302,9791127233426,58788886,젊은 베르테르의 슬픔 : The Sorrows of Young Werther (영문판),"9,000원",원,요한 볼프강 폰 괴테 저,BOOKK(부크크),,6,국내도서-소설/시/희곡
303,9788982739071,2984739,독일 환상 문학선,"8,550원",470원,E.T.A. 호프만 등저/박계수 편역,황금가지,"낭만주의와 20세기 전환기에 그 전성기를 맞이했던 독일 환상주의 문학을 대표하는 당대 여러 작가의 작품들을 모은 선집. 「악마의 묘약」의 작가, E.T.A. 호프만을 포함한 열두 명의 이야기꾼들이 들려주는 신비로운 이야기가 펼쳐진다.

이번 선집에 포함된 작가들은 대부분 1970년대까지는 평가절하 되었던 작가들이다. 낭만주의 시대와 20세기 전환기의 작가들의 작품 대부분이 고전주의적 미학 기준에 미달하는 통속 소설로 치부되었기 때문이다.",2,국내도서-소설/시/희곡
304,9788955866315,94514188,모르는 여인의 편지 (큰글씨책),"11,700원",650원,슈테판 츠바이크 저/원당희 역,세창미디어,"‘사랑과 자유정신’의 작가 슈테판 츠바이크가 그리는
한 통의 편지 속 사랑, 비밀, 운명의 이야기

『모르는 여인의 편지(Brief einer Unbekannten)』는 오스트리아의 유대계 작가 슈테판 츠바이크(Stefan Zweig, 1881~1942)의 1922년 작 소설이다. 어느 날 비밀스런 편지를 보내는 이 소설의 주인공은 일반적으로는 상상하기 어려운 특이한 개성과 행위를 독자에게 선사한다. 그녀는 문틈이나 열쇠구멍, 창문을 통해 한 남자의 행동을 남몰래 관찰하고, 그의 머리끝에서 발끝까지 알아내려고 노력한다. 그러나 기나긴 세월을 헌신적인 사랑으로 자신의 모든 것을 바친 그녀가 남자의 기억 속에는 전혀 없는 낯선 여인, 망각의 존재라는 것이 츠바이크가 예리하게 잘라 내는 인간 심리의 한 단면도이다.",1,국내도서-소설/시/희곡
305,9791158251772,145867414,데미안,"13,500원",750원,헤르만 헤세 저,브라운힐,"『데미안』을 읽는다는 것: 나를 향한 긴 여정의 시작
우리는 살면서 몇 번쯤, 거울 속 자신의 눈을 들여다본다.
그 깊은 어둠 속에서 ‘진짜 나’는 누구인가를 묻는다.
헤르만 헤세의 『데미안』은 바로 그 순간, 조용히 다가와 손을 내미는 책이다.
『데미안』은 단순한 성장소설이 아니다.
그것은 하나의 깨달음이며, 우리가 누구로 살아가야 하는지에 대한 끊임없는 질문이다.
주인공 에밀 싱클레어는 어린 시절, 선과 사랑, 보호와 안정으로 가득한 '밝은 세계' 속에 살고 있다. 그러나 어느 날, 그는 어두운 세계의 존재를 알게 된다.
거짓말, 두려움, 죄책감, 그리고 스스로도 설명할 수 없는 혼란.
이것은 단순한 타락이 아니라, 진정한 세계를 이해하기 위한 첫 걸음이었다.
그때 나타난 인물이 데미안이다.
데미안은 말한다. 선과 악은 절대적인 것이 아니며, 세상의 이면을 보아야 한다고.",1,국내도서-소설/시/희곡
306,9788959897162,122129345,하얀 개,"11,700원",650원,하인리히 뵐 저/안인길 역,미래의창,"하인리히 뵐 자료실과 유족협회가 발굴하고 정리한 그의 유고소설집 

1995년 하인리히 뵐 자료실과 유족협회가 발굴하여 정리한 유고소설집 『하얀 개』는 5편의 짧은 소설과 6편의 긴 단편소설을 묶은 신선한 뵐의 초기 문학이다. 대개 1947년, 1949-51년에 저술되어 제2차 세계대전의 참상과 절망, 전후의 암울함을 묘사했다. 그는 독일이 지은 죄를 밝혀서 재발을 방지하는 도덕적인 작가였으며, 믿음과 사랑, 정직을 그려나가는 데 있어 사상과 종교가 아닌 인간의 문제를 뿌리로 삼고자 하였다. 따라서 그의 문학은 거주, 이웃, 고향, 돈, 사랑, 식사 등 일상성이 중요하다는 점에서 인간주의적이다. 

한편, 1936-37년에 쓰인 「불타는 가슴」의 경우 뵐이 제2차 세계대전에서 귀향하고부터 소설을 쓴 것이 아닌, 이미 그가 19살 때부터 소설을 쓰고 있었음을 증명하는 귀중한 자료이다. 이 유고소설집은 하인리히 뵐의 문학을 보충하고 확장하는 데 중요하다.",2,국내도서-소설/시/희곡
307,9788957335659,51084637,사기꾼 펠릭스 크룰의 고백,"25,000원",원,토마스 만 저/윤순식 역,아카넷,"괴테와 버금가는 작가 토마스 만이 남긴 마지막 작품
집필 기간 50년, 토마스 만 문학의 총결산

1929년 노벨 문학상을 받은 토마스 만은 괴테와 버금가는 작가로 간주된다. 토마스 만 역시 괴테처럼 다작의 작가로 알려져 있고, 그의 작품의 대부분은 번역되어 있으나 유독 『사기꾼 펠릭스 크룰의 고백』은 제대로 번역이 되어 있지 않다. 토마스 만 특유의 만연체와 그만이 구사할 수 있는 독특한 아이러니로 인해 이 작품의 번역은 무척 난해하다. 하지만 이 작품은 집필 기간이 무려 50년이고, 자서전적 고백의 형식을 취하며, 특히 토마스 만이 남긴 마지막 작품으로서 그의 문학을 총결산하는 의미도 있어서 이의 번역이 주는 의의는 상당히 크다고 할 수 있다.",2,국내도서-소설/시/희곡
308,9788974430849,3193003,젊은 베르테르의 슬픔,"8,820원",490원,요한 볼프강 폰 괴테 저/N.D.코도비에키외 그림/이인웅 역,두레,"『젊은 베르테르의 슬픔』은 1774년에 괴테가 발표한 서간체의 소설로, ‘로테’라는 여인에 대한 이룰 길 없는 사랑으로 말미암아 끝내 자살하고 마는 젊은이의 슬픈 사랑 이야기이다. 이번 두레 출판사의 판은 서간체에 알맞은 가로가 세로보다 긴 모양을 하고 있으며, 간간히 들어간 삽화와 읽기 편한 글씨체로 인쇄되어 있다. 또한 연보와 해설 등을 비교적 상세하게 그림, 사진과 함께 담고 있어 『젊은 베르테르의 슬픔』에 대한 모든 것을 알고 싶어하는 독자들의 욕구를 한권으로 채워줄 것이다.",1,국내도서-소설/시/희곡
309,9788930040907,107888494,특성 없는 남자 2,"16,200원",180원,로베르트 무질 저/신지영 역,나남,"로베르트 무질의 대표작 국내 최초 완역!
『율리시스』, 『잃어버린 시간을 찾아서』에 이은 20세기 문학의 정수

로베르트 무질(1880～1942)의 유작이자 대표작인 『특성 없는 남자』는 미완성임에도 『율리시스』, 『잃어버린 시간을 찾아서』와 더불어 20세기 문학의 정수로 꼽히는 걸작이다. 무질은 제1차 세계대전이 일어나기 전 사람들이 처해있던 파편화된 사회의 시대정신을 예리하게 분석했다. 모든 것이 기술과 통계로 설명되는 시대와 실존의 위기를 마주한 개인들은 여러 민족으로 분열된 국가에서 정체성을 잃은 사람들의 모습으로 재현되었다. 외부에서 주어지는 특성들과 자신을 동일시하지 않는 ‘특성 없는 남자’ 울리히는 완성되어 주어진 세상을 거부하며 ‘나의 삶’을 살기 위해 끊임없이 기존의 삶과는 다른 삶의 가능성을 모색한다. 이러한 문제의식은 작품의 형식에도 반영되었다.",2,국내도서-소설/시/희곡
310,9791191758061,103740981,채신없는 할머니,"9,000원",500원,베르톨트 브레히트 저/김미란 역,부북스(BooBooks),,2,국내도서-소설/시/희곡
